0.000100 0.000000 0.000000,0.002200 0.000000 0.000000,0.004300 0.000000 0.000000,0.006400 0.000000 0.000000,0.008500 0.000000 0.000000,0.010600 0.000000 0.000000,0.012700 0.000000 0.000000,0.014800 0.000000 0.000000,0.016900 0.000000 0.000000,0.019000 0.000000 0.000000,0.021100 0.000000 0.000000,0.023200 0.000000 0.000000,0.025300 0.000000 0.000000,0.027400 0.000000 0.000000,0.029500 0.000000 0.000000,0.031600 0.000000 0.000000,0.033700 0.000000 0.000000,0.035800 0.000000 0.000000,0.037900 0.000000 0.000000,0.040000 0.000000 0.000000,0.042100 0.000000 0.000000,0.044200 0.000000 0.000000,0.046300 0.000000 0.000000,0.048400 0.000000 0.000000,0.050500 0.000000 0.000000,0.052600 0.000000 0.000000,0.054700 0.000000 0.000000,0.056800 0.000000 0.000000,0.058900 0.000000 0.000000,0.060100 0.000000 0.000000,
0.007548 0.000151 0.000000,0.160427 0.037563 0.000000,0.284764 0.134061 0.000000,0.358946 0.272873 0.000000,0.370080 0.429868 0.000000,0.316229 0.577759 0.000000,0.206754 0.690838 0.000000,0.060685 0.749450 0.000000,-0.096589 0.743406 0.000000,-0.237730 0.673758 0.000000,-0.338204 0.552611 0.000000,-0.380547 0.401024 0.000000,-0.357399 0.245346 0.000000,-0.272783 0.112637 0.000000,-0.141408 0.025965 0.000000,0.013891 0.000395 0.000000,0.166119 0.040372 0.000000,0.288816 0.138947 0.000000,0.360654 0.278986 0.000000,0.369146 0.436147 0.000000,0.312816 0.583111 0.000000,0.201456 0.694333 0.000000,0.054422 0.750481 0.000000,-0.102728 0.741794 0.000000,-0.242678 0.669782 0.000000,-0.341101 0.546964 0.000000,-0.380889 0.394686 0.000000,-0.355127 0.239419 0.000000,-0.268292 0.108151 0.000000,-0.196688 0.052995 0.000000,
0.007550 -0.000022 0.000000,0.165983 -0.005456 0.000000,0.323805 -0.020380 0.000000,0.480448 -0.044742 0.000000,0.635349 -0.078452 0.000000,0.787949 -0.121391 0.000000,0.937700 -0.173402 0.000000,1.084063 -0.234300 0.000000,1.226511 -0.303864 0.000000,1.364531 -0.381846 0.000000,1.497626 -0.467963 0.000000,1.625319 -0.561906 0.000000,1.747148 -0.663337 0.000000,1.862676 -0.771890 0.000000,1.971486 -0.887176 0.000000,2.073188 -1.008780 0.000000,2.167415 -1.136262 0.000000,2.253828 -1.269166 0.000000,2.332116 -1.407012 0.000000,2.401997 -1.549305 0.000000,2.463220 -1.695532 0.000000,2.515565 -1.845167 0.000000,2.558843 -1.997671 0.000000,2.592898 -2.152496 0.000000,2.617608 -2.309085 0.000000,2.632883 -2.466873 0.000000,2.638670 -2.625294 0.000000,2.634947 -2.783777 0.000000,2.621727 -2.941751 0.000000,2.609926 -3.031574 0.000000,
0.007550 -0.000043 0.000000,0.165633 -0.010900 0.000000,0.321279 -0.040603 0.000000,0.472250 -0.088726 0.000000,0.616374 -0.154575 0.000000,0.751579 -0.237205 0.000000,0.875920 -0.335426 0.000000,0.987609 -0.447825 0.000000,1.085039 -0.572787 0.000000,1.166808 -0.708514 0.000000,1.231742 -0.853053 0.000000,1.278905 -1.004327 0.000000,1.307620 -1.160158 0.000000,1.317474 -1.318307 0.000000,1.308324 -1.476497 0.000000,1.280303 -1.632455 0.000000,1.233813 -1.783937 0.000000,1.169523 -1.928764 0.000000,1.088358 -2.064853 0.000000,0.991486 -2.190247 0.000000,0.880298 -2.303143 0.000000,0.756396 -2.401916 0.000000,0.621560 -2.485146 0.000000,0.477730 -2.551636 0.000000,0.326974 -2.600430 0.000000,0.171462 -2.630826 0.000000,0.013429 -2.642386 0.000000,-0.144851 -2.634945 0.000000,-0.301103 -2.608609 0.000000,-0.388611 -2.585211 0.000000,
0.007550 -0.000065 0.000000,0.165049 -0.016322 0.000000,0.317094 -0.060514 0.000000,0.458770 -0.131212 0.000000,0.585501 -0.226132 0.000000,0.693190 -0.342208 0.000000,0.778359 -0.475687 0.000000,0.838254 -0.622258 0.000000,0.870942 -0.777184 0.000000,0.875365 -0.935458 0.000000,0.851381 -1.091968 0.000000,0.799765 -1.241655 0.000000,0.722184 -1.379683 0.000000,0.621145 -1.501591 0.000000,0.499914 -1.603441 0.000000,0.362407 -1.681941 0.000000,0.213068 -1.734556 0.000000,0.056722 -1.759584 0.000000,-0.101579 -1.756217 0.000000,-0.256719 -1.724565 0.000000,-0.403686 -1.665648 0.000000,-0.537731 -1.581373 0.000000,-0.654523 -1.474460 0.000000,-0.750287 -1.348366 0.000000,-0.821929 -1.207165 0.000000,-0.867135 -1.055419 0.000000,-0.884443 -0.898031 0.000000,-0.873295 -0.740088 0.000000,-0.834050 -0.586692 0.000000,-0.799461 -0.502997 0.000000,
0.007550 -0.000086 0.000000,0.164235 -0.021710 0.000000,0.311289 -0.079959 0.000000,0.440283 -0.171494 0.000000,0.543822 -0.291067 0.000000,0.615970 -0.431824 0.000000,0.652591 -0.585697 0.000000,0.651588 -0.743864 0.000000,0.613016 -0.897259 0.000000,0.539087 -1.037090 0.000000,0.434039 -1.155339 0.000000,0.303894 -1.245229 0.000000,0.156112 -1.301606 0.000000,-0.000835 -1.321240 0.000000,-0.157951 -1.303004 0.000000,-0.306229 -1.247944 0.000000,-0.437169 -1.159216 0.000000,-0.543265 -1.041906 0.000000,-0.618435 -0.902739 0.000000,-0.658371 -0.749693 0.000000,-0.660782 -0.591541 0.000000,-0.625531 -0.437348 0.000000,-0.554639 -0.295955 0.000000,-0.452169 -0.175465 0.000000,-0.323995 -0.082786 0.000000,-0.177464 -0.023231 0.000000,-0.020977 -0.000213 0.000000,0.136496 -0.015053 0.000000,0.285928 -0.066899 0.000000,0.364377 -0.112079 0.000000,
0.007549 -0.000108 0.000000,0.163191 -0.027054 0.000000,0.303919 -0.098792 0.000000,0.417161 -0.208913 0.000000,0.492802 -0.347582 0.000000,0.524086 -0.502411 0.000000,0.508217 -0.659569 0.000000,0.446613 -0.805018 0.000000,0.344778 -0.925767 0.000000,0.211807 -1.011027 0.000000,0.059580 -1.053184 0.000000,-0.098308 -1.048472 0.000000,-0.247750 -0.997312 0.000000,-0.375400 -0.904273 0.000000,-0.469853 -0.777667 0.000000,-0.522673 -0.628802 0.000000,-0.529141 -0.470977 0.000000,-0.488680 -0.318290 0.000000,-0.404903 -0.184379 0.000000,-0.285295 -0.081207 0.000000,-0.140540 -0.017989 0.000000,0.016432 -0.000373 0.000000,0.171599 -0.029932 0.000000,0.311100 -0.104026 0.000000,0.422475 -0.216036 0.000000,0.495774 -0.355957 0.000000,0.524449 -0.511290 0.000000,0.505940 -0.668159 0.000000,0.441900 -0.812552 0.000000,0.386909 -0.884416 0.000000,
0.007549 -0.000129 0.000000,0.161921 -0.032342 0.000000,0.295050 -0.116870 0.000000,0.389868 -0.242878 0.000000,0.434218 -0.394211 0.000000,0.422414 -0.551465 0.000000,0.355971 -0.694482 0.000000,0.243406 -0.804924 0.000000,0.099150 -0.868632 0.000000,-0.058301 -0.877440 0.000000,-0.208761 -0.830216 0.000000,-0.332941 -0.733017 0.000000,-0.414920 -0.598303 0.000000,-0.444187 -0.443346 0.000000,-0.416991 -0.288011 0.000000,-0.336818 -0.152215 0.000000,-0.213946 -0.053366 0.000000,-0.064130 -0.004139 0.000000,0.093425 -0.010844 0.000000,0.238518 -0.072621 0.000000,0.352547 -0.181551 0.000000,0.420894 -0.323667 0.000000,0.434795 -0.480750 0.000000,0.392469 -0.632661 0.000000,0.299342 -0.759924 0.000000,0.167354 -0.846222 0.000000,0.013425 -0.880492 0.000000,-0.142708 -0.858340 0.000000,-0.281030 -0.782607 0.000000,-0.345084 -0.718758 0.000000,
0.007548 -0.000151 0.000000,0.160427 -0.037563 0.000000,0.284764 -0.134061 0.000000,0.358946 -0.272873 0.000000,0.370080 -0.429868 0.000000,0.316229 -0.577759 0.000000,0.206754 -0.690838 0.000000,0.060685 -0.749450 0.000000,-0.096589 -0.743406 0.000000,-0.237730 -0.673758 0.000000,-0.338204 -0.552611 0.000000,-0.380547 -0.401024 0.000000,-0.357399 -0.245346 0.000000,-0.272783 -0.112637 0.000000,-0.141408 -0.025965 0.000000,0.013891 -0.000395 0.000000,0.166119 -0.040372 0.000000,0.288816 -0.138947 0.000000,0.360654 -0.278986 0.000000,0.369146 -0.436147 0.000000,0.312816 -0.583111 0.000000,0.201456 -0.694333 0.000000,0.054422 -0.750481 0.000000,-0.102728 -0.741794 0.000000,-0.242678 -0.669782 0.000000,-0.341101 -0.546964 0.000000,-0.380889 -0.394686 0.000000,-0.355127 -0.239419 0.000000,-0.268292 -0.108151 0.000000,-0.196688 -0.052995 0.000000,
0.010033 0.000000 0.000000,0.220733 0.000000 0.000000,0.431433 0.000000 0.000000,0.642133 0.000000 0.000000,0.852833 0.000000 0.000000,1.063533 0.000000 0.000000,1.274233 0.000000 0.000000,1.484933 0.000000 0.000000,1.695633 0.000000 0.000000,1.906333 0.000000 0.000000,2.117033 0.000000 0.000000,2.327733 0.000000 0.000000,2.538433 0.000000 0.000000,2.749133 0.000000 0.000000,2.959833 0.000000 0.000000,3.170533 0.000000 0.000000,3.381233 0.000000 0.000000,3.591933 0.000000 0.000000,3.802633 0.000000 0.000000,4.013333 0.000000 0.000000,4.224033 0.000000 0.000000,4.434733 0.000000 0.000000,4.645433 0.000000 0.000000,4.856133 0.000000 0.000000,5.066833 0.000000 0.000000,5.277533 0.000000 0.000000,5.488233 0.000000 0.000000,5.698933 0.000000 0.000000,5.909633 0.000000 0.000000,6.030033 0.000000 0.000000,
0.010033 0.000029 0.000000,0.220578 0.007250 0.000000,0.430311 0.027084 0.000000,0.638477 0.059458 0.000000,0.844327 0.104257 0.000000,1.047120 0.161318 0.000000,1.246127 0.230437 0.000000,1.440631 0.311365 0.000000,1.629933 0.403811 0.000000,1.813350 0.507442 0.000000,1.990223 0.621884 0.000000,2.159916 0.746727 0.000000,2.321817 0.881520 0.000000,2.475344 1.025779 0.000000,2.619944 1.178985 0.000000,2.755097 1.340586 0.000000,2.880317 1.510000 0.000000,2.995153 1.686618 0.000000,3.099191 1.869804 0.000000,3.192058 2.058899 0.000000,3.273418 2.253223 0.000000,3.342980 2.452076 0.000000,3.400493 2.654742 0.000000,3.445749 2.860492 0.000000,3.478587 3.068585 0.000000,3.498887 3.278273 0.000000,3.506577 3.488801 0.000000,3.501629 3.699412 0.000000,3.484061 3.909346 0.000000,3.468378 4.028715 0.000000,
0.010033 0.000057 0.000000,0.220112 0.014485 0.000000,0.426953 0.053959 0.000000,0.627581 0.117910 0.000000,0.819111 0.205418 0.000000,0.998788 0.315226 0.000000,1.164027 0.445753 0.000000,1.312452 0.595123 0.000000,1.441928 0.761187 0.000000,1.550593 0.941557 0.000000,1.636884 1.133638 0.000000,1.699560 1.334668 0.000000,1.737720 1.541756 0.000000,1.750815 1.751922 0.000000,1.738656 1.962145 0.000000,1.701418 2.169400 0.000000,1.639637 2.370707 0.000000,1.554201 2.563170 0.000000,1.446339 2.744021 0.000000,1.317603 2.910660 0.000000,1.169844 3.060689 0.000000,1.005188 3.191950 0.000000,0.826002 3.302556 0.000000,0.634864 3.390916 0.000000,0.434522 3.455759 0.000000,0.227859 3.496153 0.000000,0.017846 3.511515 0.000000,-0.192496 3.501627 0.000000,-0.400141 3.466628 0.000000,-0.516432 3.435535 0.000000,
0.010033 0.000086 0.000000,0.219337 0.021691 0.000000,0.421392 0.080418 0.000000,0.609668 0.174370 0.000000,0.778083 0.300512 0.000000,0.921193 0.454766 0.000000,1.034375 0.632149 0.000000,1.113972 0.826930 0.000000,1.157411 1.032813 0.000000,1.163289 1.243148 0.000000,1.131416 1.451136 0.000000,1.062822 1.650058 0.000000,0.959723 1.833485 0.000000,0.825451 1.995492 0.000000,0.664345 2.130842 0.000000,0.481609 2.235163 0.000000,0.283150 2.305083 0.000000,0.075379 2.338343 0.000000,-0.134990 2.333869 0.000000,-0.341159 2.291805 0.000000,-0.536466 2.213511 0.000000,-0.714601 2.101515 0.000000,-0.869807 1.959437 0.000000,-0.997070 1.791869 0.000000,-1.092277 1.604224 0.000000,-1.152351 1.402565 0.000000,-1.175353 1.193410 0.000000,-1.160537 0.983516 0.000000,-1.108384 0.779665 0.000000,-1.062418 0.668442 0.000000,
0.010033 0.000115 0.000000,0.218255 0.028851 0.000000,0.413678 0.106259 0.000000,0.585100 0.227901 0.000000,0.722695 0.386804 0.000000,0.818573 0.573859 0.000000,0.867241 0.778343 0.000000,0.865907 0.988535 0.000000,0.814648 1.192385 0.000000,0.716403 1.378207 0.000000,0.576803 1.535351 0.000000,0.403850 1.654807 0.000000,0.207460 1.729729 0.000000,-0.001110 1.755820 0.000000,-0.209904 1.731586 0.000000,-0.406953 1.658415 0.000000,-0.580962 1.540503 0.000000,-0.721955 1.384608 0.000000,-0.821850 1.199667 0.000000,-0.874921 0.996281 0.000000,-0.878126 0.786110 0.000000,-0.831280 0.581200 0.000000,-0.737070 0.393300 0.000000,-0.600895 0.233179 0.000000,-0.430562 0.110016 0.000000,-0.235836 0.030872 0.000000,-0.027877 0.000283 0.000000,0.181391 0.020004 0.000000,0.379974 0.088903 0.000000,0.484227 0.148944 0.000000,
0.010032 0.000143 0.000000,0.216868 0.035952 0.000000,0.403883 0.131286 0.000000,0.554373 0.277629 0.000000,0.654894 0.461908 0.000000,0.696467 0.667663 0.000000,0.675379 0.876513 0.000000,0.593513 1.069804 0.000000,0.458182 1.230268 0.000000,0.281475 1.343573 0.000000,0.079176 1.399596 0.000000,-0.130643 1.393334 0.000000,-0.329240 1.325346 0.000000,-0.498876 1.201705 0.000000,-0.624396 1.033455 0.000000,-0.694589 0.835627 0.000000,-0.703185 0.625890 0.000000,-0.649415 0.422981 0.000000,-0.538083 0.245025 0.000000,-0.379134 0.107917 0.000000,-0.186767 0.023906 0.000000,0.021837 0.000496 0.000000,0.228041 0.039777 0.000000,0.413427 0.138242 0.000000,0.561435 0.287094 0.000000,0.658843 0.473038 0.000000,0.696951 0.679462 0.000000,0.672354 0.887929 0.000000,0.587249 1.079815 0.000000,0.514171 1.175317 0.000000,
0.010032 0.000172 0.000000,0.215180 0.042979 0.000000,0.392097 0.155311 0.000000,0.518102 0.322765 0.000000,0.577040 0.523874 0.000000,0.561354 0.732852 0.000000,0.473056 0.922909 0.000000,0.323466 1.069678 0.000000,0.131763 1.154342 0.000000,-0.077477 1.166046 0.000000,-0.277426 1.103290 0.000000,-0.442452 0.974120 0.000000,-0.551395 0.795096 0.000000,-0.590289 0.589170 0.000000,-0.554147 0.382743 0.000000,-0.447603 0.202281 0.000000,-0.284317 0.070920 0.000000,-0.085223 0.005500 0.000000,0.124154 0.014410 0.000000,0.316971 0.096507 0.000000,0.468506 0.241266 0.000000,0.559334 0.430127 0.000000,0.577807 0.638878 0.000000,0.521560 0.840755 0.000000,0.397801 1.009876 0.000000,0.222399 1.124560 0.000000,0.017841 1.170102 0.000000,-0.189648 1.140664 0.000000,-0.373466 1.040020 0.000000,-0.458589 0.955170 0.000000,
0.010031 0.000201 0.000000,0.213195 0.049918 0.000000,0.378428 0.178157 0.000000,0.477010 0.362625 0.000000,0.491806 0.571260 0.000000,0.420242 0.767794 0.000000,0.274759 0.918067 0.000000,0.080645 0.995957 0.000000,-0.128359 0.987926 0.000000,-0.315923 0.895369 0.000000,-0.449445 0.734375 0.000000,-0.505716 0.532929 0.000000,-0.474954 0.326045 0.000000,-0.362506 0.149685 0.000000,-0.187919 0.034505 0.000000,0.018461 0.000525 0.000000,0.220759 0.053651 0.000000,0.383813 0.184650 0.000000,0.479280 0.370750 0.000000,0.490565 0.579603 0.000000,0.415707 0.774907 0.000000,0.267718 0.922712 0.000000,0.072322 0.997328 0.000000,-0.136518 0.985784 0.000000,-0.322499 0.890086 0.000000,-0.453295 0.726870 0.000000,-0.506171 0.524506 0.000000,-0.471935 0.318168 0.000000,-0.356538 0.143724 0.000000,-0.261382 0.070426 0.000000,
0.010033 -0.000029 0.000000,0.220578 -0.007250 0.000000,0.430311 -0.027084 0.000000,0.638477 -0.059458 0.000000,0.844327 -0.104257 0.000000,1.047120 -0.161318 0.000000,1.246127 -0.230437 0.000000,1.440631 -0.311365 0.000000,1.629933 -0.403811 0.000000,1.813350 -0.507442 0.000000,1.990223 -0.621884 0.000000,2.159916 -0.746727 0.000000,2.321817 -0.881520 0.000000,2.475344 -1.025779 0.000000,2.619944 -1.178985 0.000000,2.755097 -1.340586 0.000000,2.880317 -1.510000 0.000000,2.995153 -1.686618 0.000000,3.099191 -1.869804 0.000000,3.192058 -2.058899 0.000000,3.273418 -2.253223 0.000000,3.342980 -2.452076 0.000000,3.400493 -2.654742 0.000000,3.445749 -2.860492 0.000000,3.478587 -3.068585 0.000000,3.498887 -3.278273 0.000000,3.506577 -3.488801 0.000000,3.501629 -3.699412 0.000000,3.484061 -3.909346 0.000000,3.468378 -4.028715 0.000000,
0.010033 -0.000057 0.000000,0.220112 -0.014485 0.000000,0.426953 -0.053959 0.000000,0.627581 -0.117910 0.000000,0.819111 -0.205418 0.000000,0.998788 -0.315226 0.000000,1.164027 -0.445753 0.000000,1.312452 -0.595123 0.000000,1.441928 -0.761187 0.000000,1.550593 -0.941557 0.000000,1.636884 -1.133638 0.000000,1.699560 -1.334668 0.000000,1.737720 -1.541756 0.000000,1.750815 -1.751922 0.000000,1.738656 -1.962145 0.000000,1.701418 -2.169400 0.000000,1.639637 -2.370707 0.000000,1.554201 -2.563170 0.000000,1.446339 -2.744021 0.000000,1.317603 -2.910660 0.000000,1.169844 -3.060689 0.000000,1.005188 -3.191950 0.000000,0.826002 -3.302556 0.000000,0.634864 -3.390916 0.000000,0.434522 -3.455759 0.000000,0.227859 -3.496153 0.000000,0.017846 -3.511515 0.000000,-0.192496 -3.501627 0.000000,-0.400141 -3.466628 0.000000,-0.516432 -3.435535 0.000000,
0.010033 -0.000086 0.000000,0.219337 -0.021691 0.000000,0.421392 -0.080418 0.000000,0.609668 -0.174370 0.000000,0.778083 -0.300512 0.000000,0.921193 -0.454766 0.000000,1.034375 -0.632149 0.000000,1.113972 -0.826930 0.000000,1.157411 -1.032813 0.000000,1.163289 -1.243148 0.000000,1.131416 -1.451136 0.000000,1.062822 -1.650058 0.000000,0.959723 -1.833485 0.000000,0.825451 -1.995492 0.000000,0.664345 -2.130842 0.000000,0.481609 -2.235163 0.000000,0.283150 -2.305083 0.000000,0.075379 -2.338343 0.000000,-0.134990 -2.333869 0.000000,-0.341159 -2.291805 0.000000,-0.536466 -2.213511 0.000000,-0.714601 -2.101515 0.000000,-0.869807 -1.959437 0.000000,-0.997070 -1.791869 0.000000,-1.092277 -1.604224 0.000000,-1.152351 -1.402565 0.000000,-1.175353 -1.193410 0.000000,-1.160537 -0.983516 0.000000,-1.108384 -0.779665 0.000000,-1.062418 -0.668442 0.000000,
0.010033 -0.000115 0.000000,0.218255 -0.028851 0.000000,0.413678 -0.106259 0.000000,0.585100 -0.227901 0.000000,0.722695 -0.386804 0.000000,0.818573 -0.573859 0.000000,0.867241 -0.778343 0.000000,0.865907 -0.988535 0.000000,0.814648 -1.192385 0.000000,0.716403 -1.378207 0.000000,0.576803 -1.535351 0.000000,0.403850 -1.654807 0.000000,0.207460 -1.729729 0.000000,-0.001110 -1.755820 0.000000,-0.209904 -1.731586 0.000000,-0.406953 -1.658415 0.000000,-0.580962 -1.540503 0.000000,-0.721955 -1.384608 0.000000,-0.821850 -1.199667 0.000000,-0.874921 -0.996281 0.000000,-0.878126 -0.786110 0.000000,-0.831280 -0.581200 0.000000,-0.737070 -0.393300 0.000000,-0.600895 -0.233179 0.000000,-0.430562 -0.110016 0.000000,-0.235836 -0.030872 0.000000,-0.027877 -0.000283 0.000000,0.181391 -0.020004 0.000000,0.379974 -0.088903 0.000000,0.484227 -0.148944 0.000000,
0.010032 -0.000143 0.000000,0.216868 -0.035952 0.000000,0.403883 -0.131286 0.000000,0.554373 -0.277629 0.000000,0.654894 -0.461908 0.000000,0.696467 -0.667663 0.000000,0.675379 -0.876513 0.000000,0.593513 -1.069804 0.000000,0.458182 -1.230268 0.000000,0.281475 -1.343573 0.000000,0.079176 -1.399596 0.000000,-0.130643 -1.393334 0.000000,-0.329240 -1.325346 0.000000,-0.498876 -1.201705 0.000000,-0.624396 -1.033455 0.000000,-0.694589 -0.835627 0.000000,-0.703185 -0.625890 0.000000,-0.649415 -0.422981 0.000000,-0.538083 -0.245025 0.000000,-0.379134 -0.107917 0.000000,-0.186767 -0.023906 0.000000,0.021837 -0.000496 0.000000,0.228041 -0.039777 0.000000,0.413427 -0.138242 0.000000,0.561435 -0.287094 0.000000,0.658843 -0.473038 0.000000,0.696951 -0.679462 0.000000,0.672354 -0.887929 0.000000,0.587249 -1.079815 0.000000,0.514171 -1.175317 0.000000,
0.010032 -0.000172 0.000000,0.215180 -0.042979 0.000000,0.392097 -0.155311 0.000000,0.518102 -0.322765 0.000000,0.577040 -0.523874 0.000000,0.561354 -0.732852 0.000000,0.473056 -0.922909 0.000000,0.323466 -1.069678 0.000000,0.131763 -1.154342 0.000000,-0.077477 -1.166046 0.000000,-0.277426 -1.103290 0.000000,-0.442452 -0.974120 0.000000,-0.551395 -0.795096 0.000000,-0.590289 -0.589170 0.000000,-0.554147 -0.382743 0.000000,-0.447603 -0.202281 0.000000,-0.284317 -0.070920 0.000000,-0.085223 -0.005500 0.000000,0.124154 -0.014410 0.000000,0.316971 -0.096507 0.000000,0.468506 -0.241266 0.000000,0.559334 -0.430127 0.000000,0.577807 -0.638878 0.000000,0.521560 -0.840755 0.000000,0.397801 -1.009876 0.000000,0.222399 -1.124560 0.000000,0.017841 -1.170102 0.000000,-0.189648 -1.140664 0.000000,-0.373466 -1.040020 0.000000,-0.458589 -0.955170 0.000000,
0.010031 -0.000201 0.000000,0.213195 -0.049918 0.000000,0.378428 -0.178157 0.000000,0.477010 -0.362625 0.000000,0.491806 -0.571260 0.000000,0.420242 -0.767794 0.000000,0.274759 -0.918067 0.000000,0.080645 -0.995957 0.000000,-0.128359 -0.987926 0.000000,-0.315923 -0.895369 0.000000,-0.449445 -0.734375 0.000000,-0.505716 -0.532929 0.000000,-0.474954 -0.326045 0.000000,-0.362506 -0.149685 0.000000,-0.187919 -0.034505 0.000000,0.018461 -0.000525 0.000000,0.220759 -0.053651 0.000000,0.383813 -0.184650 0.000000,0.479280 -0.370750 0.000000,0.490565 -0.579603 0.000000,0.415707 -0.774907 0.000000,0.267718 -0.922712 0.000000,0.072322 -0.997328 0.000000,-0.136518 -0.985784 0.000000,-0.322499 -0.890086 0.000000,-0.453295 -0.726870 0.000000,-0.506171 -0.524506 0.000000,-0.471935 -0.318168 0.000000,-0.356538 -0.143724 0.000000,-0.261382 -0.070426 0.000000,
0.012517 0.000000 0.000000,0.275367 0.000000 0.000000,0.538217 0.000000 0.000000,0.801067 0.000000 0.000000,1.063917 0.000000 0.000000,1.326767 0.000000 0.000000,1.589617 0.000000 0.000000,1.852467 0.000000 0.000000,2.115317 0.000000 0.000000,2.378167 0.000000 0.000000,2.641017 0.000000 0.000000,2.903867 0.000000 0.000000,3.166717 0.000000 0.000000,3.429567 0.000000 0.000000,3.692417 0.000000 0.000000,3.955267 0.000000 0.000000,4.218117 0.000000 0.000000,4.480967 0.000000 0.000000,4.743817 0.000000 0.000000,5.006667 0.000000 0.000000,5.269517 0.000000 0.000000,5.532367 0.000000 0.000000,5.795217 0.000000 0.000000,6.058067 0.000000 0.000000,6.320917 0.000000 0.000000,6.583767 0.000000 0.000000,6.846617 0.000000 0.000000,7.109467 0.000000 0.000000,7.372317 0.000000 0.000000,7.522517 0.000000 0.000000,
0.012517 0.000036 0.000000,0.275173 0.009045 0.000000,0.536816 0.033787 0.000000,0.796505 0.074174 0.000000,1.053305 0.130061 0.000000,1.306291 0.201246 0.000000,1.554554 0.287473 0.000000,1.797200 0.388431 0.000000,2.033355 0.503758 0.000000,2.262169 0.633038 0.000000,2.482820 0.775806 0.000000,2.694513 0.931548 0.000000,2.896486 1.099704 0.000000,3.088012 1.279668 0.000000,3.268402 1.470793 0.000000,3.437007 1.672392 0.000000,3.593219 1.883737 0.000000,3.736478 2.104070 0.000000,3.866267 2.332596 0.000000,3.982119 2.568494 0.000000,4.083617 2.810914 0.000000,4.170396 3.058985 0.000000,4.242143 3.311812 0.000000,4.298601 3.568487 0.000000,4.339566 3.828085 0.000000,4.364890 4.089673 0.000000,4.374484 4.352309 0.000000,4.368311 4.615047 0.000000,4.346395 4.876942 0.000000,4.326830 5.025855 0.000000,
0.012516 0.000072 0.000000,0.274592 0.018071 0.000000,0.532628 0.067314 0.000000,0.782913 0.147093 0.000000,1.021848 0.256261 0.000000,1.245996 0.393247 0.000000,1.452133 0.556081 0.000000,1.637294 0.742421 0.000000,1.798817 0.949588 0.000000,1.934378 1.174600 0.000000,2.042027 1.414223 0.000000,2.120216 1.665010 0.000000,2.167820 1.923353 0.000000,2.184156 2.185537 0.000000,2.168987 2.447792 0.000000,2.122533 2.706344 0.000000,2.045460 2.957476 0.000000,1.938878 3.197576 0.000000,1.804320 3.423189 0.000000,1.643721 3.631072 0.000000,1.459391 3.818235 0.000000,1.253980 3.981985 0.000000,1.030444 4.119967 0.000000,0.791997 4.230196 0.000000,0.542070 4.311089 0.000000,0.284255 4.361480 0.000000,0.022263 4.380645 0.000000,-0.240140 4.368308 0.000000,-0.499179 4.324648 0.000000,-0.644254 4.285858 0.000000,
