0.000100 0.000000 0.000000,0.002200 0.000000 0.000000,0.004300 0.000000 0.000000,0.006400 0.000000 0.000000,0.008500 0.000000 0.000000,0.010600 0.000000 0.000000,0.012700 0.000000 0.000000,0.014800 0.000000 0.000000,0.016900 0.000000 0.000000,0.019000 0.000000 0.000000,0.021100 0.000000 0.000000,0.023200 0.000000 0.000000,0.025300 0.000000 0.000000,0.027400 0.000000 0.000000,0.029500 0.000000 0.000000,0.031600 0.000000 0.000000,0.033700 0.000000 0.000000,0.035800 0.000000 0.000000,0.037900 0.000000 0.000000,0.040000 0.000000 0.000000,0.042100 0.000000 0.000000,0.044200 0.000000 0.000000,0.046300 0.000000 0.000000,0.048400 0.000000 0.000000,0.050500 0.000000 0.000000,0.052600 0.000000 0.000000,0.054700 0.000000 0.000000,0.056800 0.000000 0.000000,0.058900 0.000000 0.000000,0.060100 0.000000 0.000000,
0.012516 0.000107 0.000000,0.273625 0.027059 0.000000,0.525690 0.100322 0.000000,0.760566 0.217528 0.000000,0.970665 0.374891 0.000000,1.149196 0.567324 0.000000,1.290392 0.788612 0.000000,1.389689 1.031602 0.000000,1.443880 1.288443 0.000000,1.451213 1.550837 0.000000,1.411451 1.810304 0.000000,1.325879 2.058461 0.000000,1.197263 2.287288 0.000000,1.029757 2.489393 0.000000,0.828776 2.658243 0.000000,0.600812 2.788384 0.000000,0.353232 2.875610 0.000000,0.094036 2.917103 0.000000,-0.168401 2.911521 0.000000,-0.425598 2.859046 0.000000,-0.669246 2.761373 0.000000,-0.891471 2.621657 0.000000,-1.085092 2.444415 0.000000,-1.243853 2.235371 0.000000,-1.362624 2.001282 0.000000,-1.437568 1.749712 0.000000,-1.466262 1.488789 0.000000,-1.447780 1.226944 0.000000,-1.382718 0.972639 0.000000,-1.325376 0.833887 0.000000,
0.012516 0.000143 0.000000,0.272275 0.035992 0.000000,0.516067 0.132559 0.000000,0.729918 0.284308 0.000000,0.901568 0.482541 0.000000,1.021177 0.715894 0.000000,1.081890 0.970989 0.000000,1.080226 1.233205 0.000000,1.016280 1.487510 0.000000,0.893718 1.719325 0.000000,0.719566 1.915363 0.000000,0.503807 2.064386 0.000000,0.258808 2.157851 0.000000,-0.001385 2.190400 0.000000,-0.261857 2.160168 0.000000,-0.507678 2.068887 0.000000,-0.724755 1.921790 0.000000,-0.900645 1.727310 0.000000,-1.025265 1.496594 0.000000,-1.091471 1.242869 0.000000,-1.095469 0.980678 0.000000,-1.037029 0.725052 0.000000,-0.919501 0.490645 0.000000,-0.749622 0.290892 0.000000,-0.537130 0.137246 0.000000,-0.294207 0.038513 0.000000,-0.034777 0.000353 0.000000,0.226287 0.024955 0.000000,0.474021 0.110907 0.000000,0.604077 0.185809 0.000000,
0.012515 0.000179 0.000000,0.270545 0.044851 0.000000,0.503848 0.163781 0.000000,0.691585 0.346344 0.000000,0.816986 0.576234 0.000000,0.868848 0.832915 0.000000,0.842540 1.093457 0.000000,0.740412 1.334589 0.000000,0.571586 1.534770 0.000000,0.351142 1.676118 0.000000,0.098773 1.746008 0.000000,-0.162978 1.738196 0.000000,-0.410730 1.653380 0.000000,-0.622351 1.499137 0.000000,-0.778939 1.289244 0.000000,-0.866506 1.042451 0.000000,-0.877229 0.780803 0.000000,-0.810151 0.527672 0.000000,-0.671264 0.305670 0.000000,-0.472973 0.134628 0.000000,-0.232993 0.029823 0.000000,0.027241 0.000618 0.000000,0.284483 0.049622 0.000000,0.515753 0.172458 0.000000,0.700394 0.358153 0.000000,0.821912 0.590118 0.000000,0.869452 0.847635 0.000000,0.838767 1.107698 0.000000,0.732598 1.347079 0.000000,0.641433 1.466217 0.000000,
0.012515 0.000215 0.000000,0.268439 0.053617 0.000000,0.489145 0.193752 0.000000,0.646337 0.402653 0.000000,0.719862 0.653537 0.000000,0.700294 0.914239 0.000000,0.590142 1.151337 0.000000,0.403527 1.334432 0.000000,0.164375 1.440051 0.000000,-0.096653 1.454652 0.000000,-0.346092 1.376363 0.000000,-0.551962 1.215222 0.000000,-0.687869 0.991889 0.000000,-0.736390 0.734994 0.000000,-0.691303 0.477476 0.000000,-0.558389 0.252347 0.000000,-0.354688 0.088473 0.000000,-0.106317 0.006862 0.000000,0.154883 0.017977 0.000000,0.395423 0.120394 0.000000,0.584466 0.300981 0.000000,0.697773 0.536587 0.000000,0.720820 0.797006 0.000000,0.650650 1.048849 0.000000,0.496260 1.259829 0.000000,0.277445 1.402898 0.000000,0.022257 1.459712 0.000000,-0.236587 1.422988 0.000000,-0.465902 1.297434 0.000000,-0.572093 1.191583 0.000000,
0.012514 0.000250 0.000000,0.265962 0.062273 0.000000,0.472092 0.222252 0.000000,0.595074 0.452378 0.000000,0.613532 0.712651 0.000000,0.524256 0.957830 0.000000,0.342765 1.145296 0.000000,0.100606 1.242465 0.000000,-0.160129 1.232446 0.000000,-0.394117 1.116981 0.000000,-0.560687 0.916139 0.000000,-0.630884 0.664833 0.000000,-0.592509 0.406744 0.000000,-0.452229 0.186734 0.000000,-0.234431 0.043045 0.000000,0.023030 0.000654 0.000000,0.275399 0.066930 0.000000,0.478810 0.230352 0.000000,0.597905 0.462513 0.000000,0.611984 0.723060 0.000000,0.518598 0.966703 0.000000,0.333981 1.151091 0.000000,0.090222 1.244175 0.000000,-0.170307 1.229773 0.000000,-0.402320 1.110390 0.000000,-0.565490 0.906776 0.000000,-0.631452 0.654325 0.000000,-0.588742 0.396918 0.000000,-0.444784 0.179297 0.000000,-0.326077 0.087857 0.000000,
0.012517 -0.000036 0.000000,0.275173 -0.009045 0.000000,0.536816 -0.033787 0.000000,0.796505 -0.074174 0.000000,1.053305 -0.130061 0.000000,1.306291 -0.201246 0.000000,1.554554 -0.287473 0.000000,1.797200 -0.388431 0.000000,2.033355 -0.503758 0.000000,2.262169 -0.633038 0.000000,2.482820 -0.775806 0.000000,2.694513 -0.931548 0.000000,2.896486 -1.099704 0.000000,3.088012 -1.279668 0.000000,3.268402 -1.470793 0.000000,3.437007 -1.672392 0.000000,3.593219 -1.883737 0.000000,3.736478 -2.104070 0.000000,3.866267 -2.332596 0.000000,3.982119 -2.568494 0.000000,4.083617 -2.810914 0.000000,4.170396 -3.058985 0.000000,4.242143 -3.311812 0.000000,4.298601 -3.568487 0.000000,4.339566 -3.828085 0.000000,4.364890 -4.089673 0.000000,4.374484 -4.352309 0.000000,4.368311 -4.615047 0.000000,4.346395 -4.876942 0.000000,4.326830 -5.025855 0.000000,
0.012516 -0.000072 0.000000,0.274592 -0.018071 0.000000,0.532628 -0.067314 0.000000,0.782913 -0.147093 0.000000,1.021848 -0.256261 0.000000,1.245996 -0.393247 0.000000,1.452133 -0.556081 0.000000,1.637294 -0.742421 0.000000,1.798817 -0.949588 0.000000,1.934378 -1.174600 0.000000,2.042027 -1.414223 0.000000,2.120216 -1.665010 0.000000,2.167820 -1.923353 0.000000,2.184156 -2.185537 0.000000,2.168987 -2.447792 0.000000,2.122533 -2.706344 0.000000,2.045460 -2.957476 0.000000,1.938878 -3.197576 0.000000,1.804320 -3.423189 0.000000,1.643721 -3.631072 0.000000,1.459391 -3.818235 0.000000,1.253980 -3.981985 0.000000,1.030444 -4.119967 0.000000,0.791997 -4.230196 0.000000,0.542070 -4.311089 0.000000,0.284255 -4.361480 0.000000,0.022263 -4.380645 0.000000,-0.240140 -4.368308 0.000000,-0.499179 -4.324648 0.000000,-0.644254 -4.285858 0.000000,
0.012516 -0.000107 0.000000,0.273625 -0.027059 0.000000,0.525690 -0.100322 0.000000,0.760566 -0.217528 0.000000,0.970665 -0.374891 0.000000,1.149196 -0.567324 0.000000,1.290392 -0.788612 0.000000,1.389689 -1.031602 0.000000,1.443880 -1.288443 0.000000,1.451213 -1.550837 0.000000,1.411451 -1.810304 0.000000,1.325879 -2.058461 0.000000,1.197263 -2.287288 0.000000,1.029757 -2.489393 0.000000,0.828776 -2.658243 0.000000,0.600812 -2.788384 0.000000,0.353232 -2.875610 0.000000,0.094036 -2.917103 0.000000,-0.168401 -2.911521 0.000000,-0.425598 -2.859046 0.000000,-0.669246 -2.761373 0.000000,-0.891471 -2.621657 0.000000,-1.085092 -2.444415 0.000000,-1.243853 -2.235371 0.000000,-1.362624 -2.001282 0.000000,-1.437568 -1.749712 0.000000,-1.466262 -1.488789 0.000000,-1.447780 -1.226944 0.000000,-1.382718 -0.972639 0.000000,-1.325376 -0.833887 0.000000,
0.012516 -0.000143 0.000000,0.272275 -0.035992 0.000000,0.516067 -0.132559 0.000000,0.729918 -0.284308 0.000000,0.901568 -0.482541 0.000000,1.021177 -0.715894 0.000000,1.081890 -0.970989 0.000000,1.080226 -1.233205 0.000000,1.016280 -1.487510 0.000000,0.893718 -1.719325 0.000000,0.719566 -1.915363 0.000000,0.503807 -2.064386 0.000000,0.258808 -2.157851 0.000000,-0.001385 -2.190400 0.000000,-0.261857 -2.160168 0.000000,-0.507678 -2.068887 0.000000,-0.724755 -1.921790 0.000000,-0.900645 -1.727310 0.000000,-1.025265 -1.496594 0.000000,-1.091471 -1.242869 0.000000,-1.095469 -0.980678 0.000000,-1.037029 -0.725052 0.000000,-0.919501 -0.490645 0.000000,-0.749622 -0.290892 0.000000,-0.537130 -0.137246 0.000000,-0.294207 -0.038513 0.000000,-0.034777 -0.000353 0.000000,0.226287 -0.024955 0.000000,0.474021 -0.110907 0.000000,0.604077 -0.185809 0.000000,
0.012515 -0.000179 0.000000,0.270545 -0.044851 0.000000,0.503848 -0.163781 0.000000,0.691585 -0.346344 0.000000,0.816986 -0.576234 0.000000,0.868848 -0.832915 0.000000,0.842540 -1.093457 0.000000,0.740412 -1.334589 0.000000,0.571586 -1.534770 0.000000,0.351142 -1.676118 0.000000,0.098773 -1.746008 0.000000,-0.162978 -1.738196 0.000000,-0.410730 -1.653380 0.000000,-0.622351 -1.499137 0.000000,-0.778939 -1.289244 0.000000,-0.866506 -1.042451 0.000000,-0.877229 -0.780803 0.000000,-0.810151 -0.527672 0.000000,-0.671264 -0.305670 0.000000,-0.472973 -0.134628 0.000000,-0.232993 -0.029823 0.000000,0.027241 -0.000618 0.000000,0.284483 -0.049622 0.000000,0.515753 -0.172458 0.000000,0.700394 -0.358153 0.000000,0.821912 -0.590118 0.000000,0.869452 -0.847635 0.000000,0.838767 -1.107698 0.000000,0.732598 -1.347079 0.000000,0.641433 -1.466217 0.000000,
0.012515 -0.000215 0.000000,0.268439 -0.053617 0.000000,0.489145 -0.193752 0.000000,0.646337 -0.402653 0.000000,0.719862 -0.653537 0.000000,0.700294 -0.914239 0.000000,0.590142 -1.151337 0.000000,0.403527 -1.334432 0.000000,0.164375 -1.440051 0.000000,-0.096653 -1.454652 0.000000,-0.346092 -1.376363 0.000000,-0.551962 -1.215222 0.000000,-0.687869 -0.991889 0.000000,-0.736390 -0.734994 0.000000,-0.691303 -0.477476 0.000000,-0.558389 -0.252347 0.000000,-0.354688 -0.088473 0.000000,-0.106317 -0.006862 0.000000,0.154883 -0.017977 0.000000,0.395423 -0.120394 0.000000,0.584466 -0.300981 0.000000,0.697773 -0.536587 0.000000,0.720820 -0.797006 0.000000,0.650650 -1.048849 0.000000,0.496260 -1.259829 0.000000,0.277445 -1.402898 0.000000,0.022257 -1.459712 0.000000,-0.236587 -1.422988 0.000000,-0.465902 -1.297434 0.000000,-0.572093 -1.191583 0.000000,
0.012514 -0.000250 0.000000,0.265962 -0.062273 0.000000,0.472092 -0.222252 0.000000,0.595074 -0.452378 0.000000,0.613532 -0.712651 0.000000,0.524256 -0.957830 0.000000,0.342765 -1.145296 0.000000,0.100606 -1.242465 0.000000,-0.160129 -1.232446 0.000000,-0.394117 -1.116981 0.000000,-0.560687 -0.916139 0.000000,-0.630884 -0.664833 0.000000,-0.592509 -0.406744 0.000000,-0.452229 -0.186734 0.000000,-0.234431 -0.043045 0.000000,0.023030 -0.000654 0.000000,0.275399 -0.066930 0.000000,0.478810 -0.230352 0.000000,0.597905 -0.462513 0.000000,0.611984 -0.723060 0.000000,0.518598 -0.966703 0.000000,0.333981 -1.151091 0.000000,0.090222 -1.244175 0.000000,-0.170307 -1.229773 0.000000,-0.402320 -1.110390 0.000000,-0.565490 -0.906776 0.000000,-0.631452 -0.654325 0.000000,-0.588742 -0.396918 0.000000,-0.444784 -0.179297 0.000000,-0.326077 -0.087857 0.000000,
0.015000 0.000000 0.000000,0.330000 0.000000 0.000000,0.645000 0.000000 0.000000,0.960000 0.000000 0.000000,1.275000 0.000000 0.000000,1.590000 0.000000 0.000000,1.905000 0.000000 0.000000,2.220000 0.000000 0.000000,2.535000 0.000000 0.000000,2.850000 0.000000 0.000000,3.165000 0.000000 0.000000,3.480000 0.000000 0.000000,3.795000 0.000000 0.000000,4.110000 0.000000 0.000000,4.425000 0.000000 0.000000,4.740000 0.000000 0.000000,5.055000 0.000000 0.000000,5.370000 0.000000 0.000000,5.685000 0.000000 0.000000,6.000000 0.000000 0.000000,6.315000 0.000000 0.000000,6.630000 0.000000 0.000000,6.945000 0.000000 0.000000,7.260000 0.000000 0.000000,7.575000 0.000000 0.000000,7.890000 0.000000 0.000000,8.205000 0.000000 0.000000,8.520000 0.000000 0.000000,8.835000 0.000000 0.000000,9.015000 0.000000 0.000000,
0.015000 0.000043 0.000000,0.329768 0.010839 0.000000,0.643322 0.040491 0.000000,0.954533 0.088891 0.000000,1.262283 0.155865 0.000000,1.565462 0.241173 0.000000,1.862981 0.344508 0.000000,2.153768 0.465496 0.000000,2.436777 0.603704 0.000000,2.710988 0.758634 0.000000,2.975417 0.929727 0.000000,3.229110 1.116369 0.000000,3.471154 1.317887 0.000000,3.700680 1.533557 0.000000,3.916860 1.762602 0.000000,4.118916 2.004198 0.000000,4.306122 2.257475 0.000000,4.477803 2.521522 0.000000,4.633342 2.795388 0.000000,4.772180 3.078089 0.000000,4.893815 3.368606 0.000000,4.997811 3.665894 0.000000,5.083793 3.968883 0.000000,5.151452 4.276483 0.000000,5.200545 4.587586 0.000000,5.230894 4.901073 0.000000,5.242391 5.215816 0.000000,5.234993 5.530682 0.000000,5.208728 5.844538 0.000000,5.185283 6.022995 0.000000,
0.015000 0.000086 0.000000,0.329071 0.021656 0.000000,0.638302 0.080669 0.000000,0.938245 0.176277 0.000000,1.224585 0.307103 0.000000,1.493204 0.471268 0.000000,1.740239 0.666409 0.000000,1.962137 0.889719 0.000000,2.155706 1.137988 0.000000,2.318162 1.407644 0.000000,2.447169 1.694808 0.000000,2.540871 1.995351 0.000000,2.597921 2.304950 0.000000,2.617497 2.619152 0.000000,2.599319 2.933439 0.000000,2.543648 3.243289 0.000000,2.451284 3.544246 0.000000,2.323556 3.831981 0.000000,2.162301 4.102357 0.000000,1.969839 4.351485 0.000000,1.748937 4.575781 0.000000,1.502773 4.772019 0.000000,1.234887 4.937377 0.000000,0.949131 5.069476 0.000000,0.649617 5.166418 0.000000,0.340652 5.226806 0.000000,0.026680 5.249774 0.000000,-0.287784 5.234990 0.000000,-0.598217 5.182667 0.000000,-0.772075 5.136182 0.000000,
0.014999 0.000129 0.000000,0.327913 0.032428 0.000000,0.629988 0.120226 0.000000,0.911464 0.260686 0.000000,1.163247 0.449270 0.000000,1.377199 0.679883 0.000000,1.546408 0.945074 0.000000,1.665406 1.236274 0.000000,1.730348 1.544073 0.000000,1.739136 1.858526 0.000000,1.691486 2.169472 0.000000,1.588937 2.466864 0.000000,1.434802 2.741091 0.000000,1.234064 2.983293 0.000000,0.993207 3.185644 0.000000,0.720014 3.341605 0.000000,0.423314 3.446137 0.000000,0.112693 3.495862 0.000000,-0.201812 3.489173 0.000000,-0.510038 3.426287 0.000000,-0.802026 3.309235 0.000000,-1.068340 3.141800 0.000000,-1.300376 2.929392 0.000000,-1.490636 2.678874 0.000000,-1.632972 2.398341 0.000000,-1.722784 2.096859 0.000000,-1.757172 1.784168 0.000000,-1.735022 1.470373 0.000000,-1.657052 1.165613 0.000000,-1.588333 0.999332 0.000000,
0.014999 0.000171 0.000000,0.326295 0.043133 0.000000,0.618456 0.158859 0.000000,0.874735 0.340716 0.000000,1.080440 0.578278 0.000000,1.223781 0.857928 0.000000,1.296539 1.163636 0.000000,1.294545 1.477876 0.000000,1.217912 1.782635 0.000000,1.071034 2.060443 0.000000,0.862329 2.295375 0.000000,0.603763 2.473964 0.000000,0.310156 2.585973 0.000000,-0.001660 2.624980 0.000000,-0.313810 2.588749 0.000000,-0.608402 2.479358 0.000000,-0.868548 2.303077 0.000000,-1.079335 2.070012 0.000000,-1.228680 1.793522 0.000000,-1.308022 1.489457 0.000000,-1.312812 1.175247 0.000000,-1.242777 0.868904 0.000000,-1.101931 0.587989 0.000000,-0.898348 0.348606 0.000000,-0.643698 0.164476 0.000000,-0.352578 0.046154 0.000000,-0.041677 0.000424 0.000000,0.271183 0.029906 0.000000,0.568068 0.132911 0.000000,0.723927 0.222674 0.000000,
0.014998 0.000214 0.000000,0.324221 0.053749 0.000000,0.603812 0.196275 0.000000,0.828797 0.415060 0.000000,0.979077 0.690560 0.000000,1.041230 0.998167 0.000000,1.009702 1.310402 0.000000,0.887311 1.599374 0.000000,0.684989 1.839271 0.000000,0.420809 2.008663 0.000000,0.118370 2.092419 0.000000,-0.195313 2.083058 0.000000,-0.492219 1.981414 0.000000,-0.745827 1.796569 0.000000,-0.933482 1.545033 0.000000,-1.038422 1.249276 0.000000,-1.051273 0.935716 0.000000,-0.970887 0.632364 0.000000,-0.804444 0.366316 0.000000,-0.566812 0.161338 0.000000,-0.279219 0.035740 0.000000,0.032646 0.000741 0.000000,0.340925 0.059468 0.000000,0.618080 0.206674 0.000000,0.839354 0.429211 0.000000,0.984981 0.707199 0.000000,1.041953 1.015807 0.000000,1.005180 1.327468 0.000000,0.877947 1.614342 0.000000,0.768694 1.757118 0.000000,
0.014998 0.000257 0.000000,0.321697 0.064255 0.000000,0.586192 0.232193 0.000000,0.774571 0.482540 0.000000,0.862684 0.783200 0.000000,0.839234 1.095627 0.000000,0.707227 1.379765 0.000000,0.483587 1.599186 0.000000,0.196987 1.725760 0.000000,-0.115829 1.743258 0.000000,-0.414757 1.649437 0.000000,-0.661472 1.456325 0.000000,-0.824344 1.188681 0.000000,-0.882491 0.880819 0.000000,-0.828459 0.572208 0.000000,-0.669174 0.302414 0.000000,-0.425059 0.106026 0.000000,-0.127410 0.008223 0.000000,0.185612 0.021543 0.000000,0.473876 0.144280 0.000000,0.700425 0.360696 0.000000,0.836213 0.643047 0.000000,0.863832 0.955133 0.000000,0.779740 1.256943 0.000000,0.594720 1.509782 0.000000,0.332490 1.681236 0.000000,0.026672 1.749322 0.000000,-0.283527 1.705312 0.000000,-0.558337 1.554848 0.000000,-0.685598 1.427995 0.000000,
0.014997 0.000300 0.000000,0.318730 0.074628 0.000000,0.565756 0.266347 0.000000,0.713138 0.542131 0.000000,0.735257 0.854043 0.000000,0.628269 1.147865 0.000000,0.410770 1.372526 0.000000,0.120566 1.488973 0.000000,-0.191898 1.476966 0.000000,-0.472310 1.338592 0.000000,-0.671928 1.097903 0.000000,-0.756053 0.796737 0.000000,-0.710064 0.487443 0.000000,-0.541953 0.223782 0.000000,-0.280942 0.051585 0.000000,0.027599 0.000784 0.000000,0.330039 0.080209 0.000000,0.573807 0.276054 0.000000,0.716531 0.554277 0.000000,0.733403 0.866517 0.000000,0.621489 1.158499 0.000000,0.400243 1.379470 0.000000,0.108122 1.491022 0.000000,-0.204096 1.473763 0.000000,-0.482142 1.330694 0.000000,-0.677684 1.086683 0.000000,-0.756734 0.784144 0.000000,-0.705550 0.475667 0.000000,-0.533030 0.214870 0.000000,-0.390771 0.105287 0.000000,
0.015000 -0.000043 0.000000,0.329768 -0.010839 0.000000,0.643322 -0.040491 0.000000,0.954533 -0.088891 0.000000,1.262283 -0.155865 0.000000,1.565462 -0.241173 0.000000,1.862981 -0.344508 0.000000,2.153768 -0.465496 0.000000,2.436777 -0.603704 0.000000,2.710988 -0.758634 0.000000,2.975417 -0.929727 0.000000,3.229110 -1.116369 0.000000,3.471154 -1.317887 0.000000,3.700680 -1.533557 0.000000,3.916860 -1.762602 0.000000,4.118916 -2.004198 0.000000,4.306122 -2.257475 0.000000,4.477803 -2.521522 0.000000,4.633342 -2.795388 0.000000,4.772180 -3.078089 0.000000,4.893815 -3.368606 0.000000,4.997811 -3.665894 0.000000,5.083793 -3.968883 0.000000,5.151452 -4.276483 0.000000,5.200545 -4.587586 0.000000,5.230894 -4.901073 0.000000,5.242391 -5.215816 0.000000,5.234993 -5.530682 0.000000,5.208728 -5.844538 0.000000,5.185283 -6.022995 0.000000,
0.015000 -0.000086 0.000000,0.329071 -0.021656 0.000000,0.638302 -0.080669 0.000000,0.938245 -0.176277 0.000000,1.224585 -0.307103 0.000000,1.493204 -0.471268 0.000000,1.740239 -0.666409 0.000000,1.962137 -0.889719 0.000000,2.155706 -1.137988 0.000000,2.318162 -1.407644 0.000000,2.447169 -1.694808 0.000000,2.540871 -1.995351 0.000000,2.597921 -2.304950 0.000000,2.617497 -2.619152 0.000000,2.599319 -2.933439 0.000000,2.543648 -3.243289 0.000000,2.451284 -3.544246 0.000000,2.323556 -3.831981 0.000000,2.162301 -4.102357 0.000000,1.969839 -4.351485 0.000000,1.748937 -4.575781 0.000000,1.502773 -4.772019 0.000000,1.234887 -4.937377 0.000000,0.949131 -5.069476 0.000000,0.649617 -5.166418 0.000000,0.340652 -5.226806 0.000000,0.026680 -5.249774 0.000000,-0.287784 -5.234990 0.000000,-0.598217 -5.182667 0.000000,-0.772075 -5.136182 0.000000,
0.014999 -0.000129 0.000000,0.327913 -0.032428 0.000000,0.629988 -0.120226 0.000000,0.911464 -0.260686 0.000000,1.163247 -0.449270 0.000000,1.377199 -0.679883 0.000000,1.546408 -0.945074 0.000000,1.665406 -1.236274 0.000000,1.730348 -1.544073 0.000000,1.739136 -1.858526 0.000000,1.691486 -2.169472 0.000000,1.588937 -2.466864 0.000000,1.434802 -2.741091 0.000000,1.234064 -2.983293 0.000000,0.993207 -3.185644 0.000000,0.720014 -3.341605 0.000000,0.423314 -3.446137 0.000000,0.112693 -3.495862 0.000000,-0.201812 -3.489173 0.000000,-0.510038 -3.426287 0.000000,-0.802026 -3.309235 0.000000,-1.068340 -3.141800 0.000000,-1.300376 -2.929392 0.000000,-1.490636 -2.678874 0.000000,-1.632972 -2.398341 0.000000,-1.722784 -2.096859 0.000000,-1.757172 -1.784168 0.000000,-1.735022 -1.470373 0.000000,-1.657052 -1.165613 0.000000,-1.588333 -0.999332 0.000000,
0.014999 -0.000171 0.000000,0.326295 -0.043133 0.000000,0.618456 -0.158859 0.000000,0.874735 -0.340716 0.000000,1.080440 -0.578278 0.000000,1.223781 -0.857928 0.000000,1.296539 -1.163636 0.000000,1.294545 -1.477876 0.000000,1.217912 -1.782635 0.000000,1.071034 -2.060443 0.000000,0.862329 -2.295375 0.000000,0.603763 -2.473964 0.000000,0.310156 -2.585973 0.000000,-0.001660 -2.624980 0.000000,-0.313810 -2.588749 0.000000,-0.608402 -2.479358 0.000000,-0.868548 -2.303077 0.000000,-1.079335 -2.070012 0.000000,-1.228680 -1.793522 0.000000,-1.308022 -1.489457 0.000000,-1.312812 -1.175247 0.000000,-1.242777 -0.868904 0.000000,-1.101931 -0.587989 0.000000,-0.898348 -0.348606 0.000000,-0.643698 -0.164476 0.000000,-0.352578 -0.046154 0.000000,-0.041677 -0.000424 0.000000,0.271183 -0.029906 0.000000,0.568068 -0.132911 0.000000,0.723927 -0.222674 0.000000,
0.014998 -0.000214 0.000000,0.324221 -0.053749 0.000000,0.603812 -0.196275 0.000000,0.828797 -0.415060 0.000000,0.979077 -0.690560 0.000000,1.041230 -0.998167 0.000000,1.009702 -1.310402 0.000000,0.887311 -1.599374 0.000000,0.684989 -1.839271 0.000000,0.420809 -2.008663 0.000000,0.118370 -2.092419 0.000000,-0.195313 -2.083058 0.000000,-0.492219 -1.981414 0.000000,-0.745827 -1.796569 0.000000,-0.933482 -1.545033 0.000000,-1.038422 -1.249276 0.000000,-1.051273 -0.935716 0.000000,-0.970887 -0.632364 0.000000,-0.804444 -0.366316 0.000000,-0.566812 -0.161338 0.000000,-0.279219 -0.035740 0.000000,0.032646 -0.000741 0.000000,0.340925 -0.059468 0.000000,0.618080 -0.206674 0.000000,0.839354 -0.429211 0.000000,0.984981 -0.707199 0.000000,1.041953 -1.015807 0.000000,1.005180 -1.327468 0.000000,0.877947 -1.614342 0.000000,0.768694 -1.757118 0.000000,
0.014998 -0.000257 0.000000,0.321697 -0.064255 0.000000,0.586192 -0.232193 0.000000,0.774571 -0.482540 0.000000,0.862684 -0.783200 0.000000,0.839234 -1.095627 0.000000,0.707227 -1.379765 0.000000,0.483587 -1.599186 0.000000,0.196987 -1.725760 0.000000,-0.115829 -1.743258 0.000000,-0.414757 -1.649437 0.000000,-0.661472 -1.456325 0.000000,-0.824344 -1.188681 0.000000,-0.882491 -0.880819 0.000000,-0.828459 -0.572208 0.000000,-0.669174 -0.302414 0.000000,-0.425059 -0.106026 0.000000,-0.127410 -0.008223 0.000000,0.185612 -0.021543 0.000000,0.473876 -0.144280 0.000000,0.700425 -0.360696 0.000000,0.836213 -0.643047 0.000000,0.863832 -0.955133 0.000000,0.779740 -1.256943 0.000000,0.594720 -1.509782 0.000000,0.332490 -1.681236 0.000000,0.026672 -1.749322 0.000000,-0.283527 -1.705312 0.000000,-0.558337 -1.554848 0.000000,-0.685598 -1.427995 0.000000,
0.014997 -0.000300 0.000000,0.318730 -0.074628 0.000000,0.565756 -0.266347 0.000000,0.713138 -0.542131 0.000000,0.735257 -0.854043 0.000000,0.628269 -1.147865 0.000000,0.410770 -1.372526 0.000000,0.120566 -1.488973 0.000000,-0.191898 -1.476966 0.000000,-0.472310 -1.338592 0.000000,-0.671928 -1.097903 0.000000,-0.756053 -0.796737 0.000000,-0.710064 -0.487443 0.000000,-0.541953 -0.223782 0.000000,-0.280942 -0.051585 0.000000,0.027599 -0.000784 0.000000,0.330039 -0.080209 0.000000,0.573807 -0.276054 0.000000,0.716531 -0.554277 0.000000,0.733403 -0.866517 0.000000,0.621489 -1.158499 0.000000,0.400243 -1.379470 0.000000,0.108122 -1.491022 0.000000,-0.204096 -1.473763 0.000000,-0.482142 -1.330694 0.000000,-0.677684 -1.086683 0.000000,-0.756734 -0.784144 0.000000,-0.705550 -0.475667 0.000000,-0.533030 -0.214870 0.000000,-0.390771 -0.105287 0.000000,
